"","address","lon","lat"
"4627","21411 CLAY RD STE C",-95.7462537,29.8314303
"4628","13480 VETERANS MEMORIAL DR STE P3",-95.493097,29.9815411
"4629","7102 NORTH FWY",-95.404529,29.8646213
"4630","15014 SPRING CYPRESS RD STE 240",-95.6516744,29.9921537
"4631","22523 IMPERIAL VALLEY DR",-95.420736,30.0221793
"4632","4444 CYPRESS CREEK PKWY STE 34",-95.4983508,29.9893696
"4633","9201 JENSEN DR",-95.3435257,29.8446933
"4634","10541 S POST OAK RD",-95.4627711,29.6664263
"4635","6001 BISSONNET ST STE A",-95.4867521,29.6975861
"4636","9278 EASTEX FWY",-95.3326974,29.8483359
"4637","631 UVALDE RD STE B",-95.1865998,29.7850786
"4638","13406 LOUISVILLE ST STE A",NA,NA
"4639","7240 LONG DR",-95.2988772,29.6847999
"4640","1219 RICHEY ST",-95.21927,29.6912937
"4641","7989 TIDWELL RD STE B",-95.2799295,29.8503342
"4642","4211 CAROLINE ST STE C",-95.3795282,29.73311
"4643","3362 FOUNTAIN VIEW DR",-95.4844785,29.7286033
"4644","9530 JENSEN DR",-95.342075,29.8492423
"4645","6100 PINEMONT DR",-95.4801978,29.8408905
"4646","2331 S KIRKWOOD RD",-95.5882686,29.7401093
"4647","2328 BURKE RD",-95.1842087,29.6768235
"4648","18038 UPPER BAY RD",-95.0902697,29.5500824
"4649","9230 JENSEN DR STE C",-95.3425245,29.8459338
"4650","700 MILAM ST STE 1300",-95.3655461,29.7600484
"4651","1801 CORAL ST",-88.1961394,43.0170311
"4652","5516 FRY RD STE E",-95.7178482,29.8521026
"4653","5702 LYONS AVE",-95.3141248,29.7764933
"4654","2503 MONTROSE BLVD",-95.3915829,29.7469134
"4655","4718 LOCKWOOD DR",-95.3166425,29.8037191
"4656","4131 BENNINGTON ST",-95.3290816,29.8225387
"4657","8353 WINKLER DR",-95.2669559,29.677162
"4658","12602 SOUTH FWY",-95.3882702,29.612076
"4659","1900 STRAWBERRY RD STE 170",-95.1934663,29.6845792
"4660","26835 CYPRESSWOOD DR",-95.3944459,30.0624372
"4661","14555 HIGHWAY 59 N",-95.2995101,29.9336872
"4662","7915 DE PRIEST ST",-95.4209152,29.8730762
"4663","801 W LITTLE YORK RD",-95.4168234,29.8672955
"4664","1703 W LITTLE YORK RD",-95.4368967,29.8632949
"4665","310 MILBY ST",-95.3376672,29.7478719
"4666","6900 MOUNT HOUSTON RD",-95.2873428,29.8907408
"4667","15050 OLD HUMBLE RD",-95.2833012,29.9397871
"4668","2000 WILLOWBROOK MALL # 1358",NA,NA
"4669","1014 EDGEBROOK DR",-95.2374554,29.6435879
"4670","9250 W BELLFORT ST",-95.5386265,29.656407
"4671","3910 TRI CITY BEACH RD # C",NA,NA
"4672","294 CYPRESSWOOD DR STE 200",-95.4385105,30.0504677
"4673","6721 TELEPHONE RD",-95.2887513,29.665932
"4674","12914 FM 1960 RD W STE A",-95.6108682,29.9198048
"4675","10610 FONDREN RD STE 102",-95.5088452,29.6657657
"4676","12095 W HARDY RD",-95.3663933,29.8734597
"4677","1701 CLINTON DR",-95.2380061,29.7326772
"4678","8934 CULLEN BLVD",-95.3558683,29.6619793
"4679","3016 CANAL ST",-95.3407824,29.7540706
"4680","12775 MEDFIELD DR",-95.6096167,29.7169882
"4681","24001 CLAY RD",-95.7908621,29.8310175
"4682","9627 C E KING PKWY",-95.2101566,29.8623927
"4683","11101 BRIAR FOREST DR",-95.5724437,29.7476026
"4684","8317 SPENCER HWY",-95.1116558,29.6647158
"4685","11550 GULF FWY STE C-1",-95.2316662,29.6293164
"4686","3702 REED RD",-95.3696241,29.6577005
"4687","3201 SPENCER HWY",-95.1951109,29.6655869
"4688","11220 LOUETTA RD",-95.5870832,29.9974356
"4689","3330 HILLCROFT ST STE V",-95.5017887,29.7283149
"4690","413 S MAIN ST",-90.058803,35.1354157
"4691","5634 SPRING STUEBNER RD",-95.5064193,30.0841258
"4692","10830 BEECHNUT ST",-95.5692037,29.6895
"4693","6285 HIGHWAY 6 S",-95.6439487,29.7099277
"4694","3934 OLD SPANISH TRL STE B",-95.3562158,29.7021057
"4695","4829 TODVILLE RD",-94.9963698,29.6016101
"4696","1909 ALDINE BENDER RD",-95.3563793,29.9318442
"4697","1955 GEARS RD",-95.4555235,29.9456905
"4698","20302 IMPERIAL VALLEY DR",-95.4101983,29.9871301
"4699","8506 MESA DR",-95.2619754,29.8392208
"4700","3305 EMANCIPATION AVE",-95.3655944,29.7334517
"4701","1839 RICHMOND AVE",-95.4060427,29.7339883
"4702","2961 BINGLE RD",-95.4992289,29.8211234
"4703","14207 STATE HIGHWAY 249",-95.5000267,29.9235099
"4704","11078 VETERANS MEMORIAL DR # 360",NA,NA
"4705","5779 W FUQUA ST",-95.4749738,29.6074474
"4706","1503 GEARS RD",-95.4453077,29.9455572
"4707","8929 SCOTT ST",-95.3677435,29.6627412
"4708","6403 HILLCROFT ST",-95.4946079,29.7134678
"4709","3301 GREEN ST",-75.465391,39.802253
"4710","1001 S MAIN ST",-121.9042851,37.4169766
"4711","6880 TELEPHONE RD STE E",-95.2893949,29.6591101
"4712","9649 S GESSNER RD",-95.5278969,29.6755763
"4713","9440 LOUETTA RD STE 8",-95.5546731,30.0046561
"4714","5722 LOCKWOOD DR",-95.3166221,29.8119035
"4715","7644 GESSNER RD",-95.540175,29.8852769
"4716","10186 VETERANS MEMORIAL DR",-95.4458907,29.9204396
"4717","11907 E SAM HOUSTON PKWY N",-95.203936,29.8916384
"4718","2602 GREENS RD",-95.3505141,29.9508874
"4719","1619 FM 1960",-95.0905569,30.023047
"4720","17907 KUYKENDAHL RD STE 101",-95.4831465,30.0325181
"4721","5710 S WAYSIDE DR",-95.3200022,29.6825901
"4722","8019 LAVENDER ST",-95.321626,29.833861
"4723","3810 LIBERTY RD",-95.3323297,29.784736
"4724","2103 WESTHEIMER RD",-95.4109929,29.7423567
"4725","2602 RICHMOND AVE",-95.4190329,29.7343829
"4726","8870 NORTH LOOP E",-95.2725251,29.7967119
"4727","8550 WINKLER DR STE C",-95.2626487,29.6717756
"4728","1644 FEDERAL RD",-95.2135372,29.7608894
"4729","1115 HAMBLEN RD",-95.2392416,30.0288364
"4730","23720 ALDINE WESTFIELD RD STE 103",-95.3918692,30.0558374
"4731","13067 MOSIELEE ST",-95.4737044,29.9226858
"4732","5231 BURKE RD STE A",-95.1804393,29.6309456
"4733","4750 T C JESTER BLVD",-95.4580007,29.8454134
"4734","3135 AKARD ST",-95.377229,29.6431299
"4735","12038 VETERANS MEMORIAL DR",-95.47602,29.9588682
"4736","1302 EASTEX FWY",-95.3392824,29.7728147
"4737","14810 HIGHWAY 3",-95.1489083,29.5701165
"4738","1801 CORAL ST",-88.1961394,43.0170311
"4739","5251 W GULF BANK RD",-95.4651463,29.8824529
"4740","12331 WILL CLAYTON PKWY",-95.1916057,29.979458
"4741","2902 MANGUM RD",-95.4587173,29.8142601
"4742","7030 ADDICKS CLODINE RD STE 108",-95.6646648,29.7012106
"4743","10951 W FAIRMONT PKWY",-95.0609057,29.6525495
"4744","12131 NORTHPOINTE BLVD STE 3",-95.6151768,30.0322534
"4745","17754 FM 529 RD",-95.6797761,29.8796919
"4746","1900 HIGHWAY 146 S STE 100",-94.7970677,30.0565809
"4747","2721 SOUTHMORE AVE",-95.1732747,29.6919805
"4748","2808 HIGHWAY 6 S STE 2",-95.6446977,29.728666
"4749","7997 W AIRPORT BLVD STE A",-95.5181614,29.6417531
"4750","2925 BARKER CYPRESS RD",-95.6875754,29.8119527
"4751","6515 TIDWELL RD",-95.3038182,29.8487302
"4752","8103 HOMESTEAD RD",-95.3025319,29.8361373
"4753","6579 ATASCOCITA RD # 300",NA,NA
"4754","5832 MARTIN LUTHER KING BLVD",-95.3380091,29.6960933
"4755","5758 FM 1960 RD E",-95.1874272,29.9977092
"4756","3402 FONDREN RD",-95.5210306,29.7271771
"4757","1044 WEST RD",-95.4405257,29.9144851
"4758","14121 NORTHWEST FWY STE F",-95.5256013,29.8591013
"4759","16143 N ELDRIDGE PKWY STE 6",-95.6085493,30.0061118
"4760","13114 S POST OAK RD # A",NA,NA
"4761","9323 CULLEN BLVD STE A",-95.3552615,29.6563238
"4762","97 TIDWELL RD",-95.3781899,29.8457738
"4763","7231 FM 1960 RD W STE G",-95.3151108,30.0062884
"4764","1248 GARTH RD STE G",-94.980604,29.740685
"4765","7026 SCOTT ST",-95.3639032,29.6890374
"4766","12337 JONES RD STE 351",-95.5858377,29.9543835
"4767","904 LATHROP ST",-95.3015722,29.772621
"4768","3400 LIBERTY RD",-77.1186969,39.463105
"4769","16618 CLAY RD STE 450",-95.6529841,29.8362361
"4770","5454 AIRPORT BLVD",-95.3373962,29.6435846
"4771","11714 BOUDREAUX RD STE 214",-95.5948811,30.0556884
"4772","9804 JONES RD STE E",-95.5838003,29.9159873
"4773","9550 HOMESTEAD RD",-95.3002043,29.8499793
"4774","2309 BINGLE RD",-95.5013175,29.815968
"4775","10206 N HOUSTON ROSSLYN RD",-95.4941308,29.8886859
"4776","5311 FM 1960 RD E STE L",-95.1954171,29.9988332
"4777","3839 SOUTH LOOP E",-95.3683672,29.6814691
"4778","28048 STATE HIGHWAY 249 STE M",-95.6295716,30.0817975
"4779","2456 CYPRESS CREEK PKWY",-95.4675358,30.0051201
"4780","9029 WESTHEIMER RD",-95.5238642,29.7368971
"4781","9942 FM 1960 BYPASS RD W",-95.2734797,30.0043642
"4782","3134 NASA PKWY",-95.041008,29.5620631
"4783","3507 S SHEPHERD DR",-95.4104406,29.7348239
"4784","11407 SPRING CYPRESS RD STE 200",-95.5955784,30.0123338
"4785","8050 FM 1960 RD E",-95.1518522,30.0030383
"4786","11750 BARKER CYPRESS RD",-95.6759949,29.9462368
"4787","3620 KATY FWY STE E",-95.396941,29.7774081
"4788","1969 W T C JESTER BLVD",-95.4328225,29.802737
"4789","3134 NASA PKWY",-95.041008,29.5620631
"4790","7410 SENATE AVE",-95.5611991,29.8803114
"4791","7201 LAWNDALE ST",-95.289476,29.716976
"4792","766 W GULF BANK RD",-95.4140333,29.8892663
"4793","17560 KUYKENDAHL RD",-95.4791647,30.0289971
"4794","3535 CLEAR LAKE CITY BLVD STE 200",-95.1256558,29.6050124
"4795","91 S LOCKWOOD DR",-95.3264669,29.7476053
"4796","2003 PEASE ST",-95.359915,29.7466861
"4797","10910 WILL CLAYTON PKWY",-95.247307,29.9787869
"4798","8599 W BELLFORT ST",-95.5276305,29.6554397
"4799","5319 SELINSKY RD",-95.3418094,29.637223
"4800","415 N ALLEN GENOA RD",-95.2432983,29.7037019
"4801","722 W 19TH ST STE B",-95.4108293,29.802385
"4802","6603 KIRBY DR STE A",-95.4180422,29.7076028
"4803","8052 WESTHEIMER RD",-95.5084131,29.7383087
"4804","6635 BRITTMOORE RD STE A",-95.5696656,29.8668282
"4805","11352 BEECHNUT ST",-95.5780101,29.6882701
"4806","8521 STELLA LINK RD",-95.4399369,29.6912952
"4807","6225 CHIMNEY ROCK RD",-95.4760198,29.7130972
"4808","13350 ALMEDA RD",-95.420018,29.6138731
"4809","13306 CULLEN BLVD",-95.3561749,29.6161266
"4810","9331 S GESSNER RD",-95.5281645,29.6805741
"4811","5410 ATASCOCITA RD STE B",-95.1933175,29.9879477
"4812","2477 LOUETTA RD",-95.4540495,30.0590611
"4813","5002 E 5TH ST",-95.8023846,29.7902947
"4814","14422 BELLAIRE BLVD",-95.6408441,29.7046922
"4815","5306 WASHINGTON AVE",-95.4149718,29.7707771
"4816","3602 BROADWAY ST",-95.2778925,29.6900582
"4817","5103 FM 2351 RD",-95.1936435,29.5449783
"4818","12804 EAST FWY # 200",NA,NA
"4819","5165 GARTH RD STE 500",-94.9788871,29.7807804
"4820","500 BAYBROOK MALL UNIT 5560",-95.1488589,29.541061
"4821","2000 WILLOWBROOK MALL UNIT 5568",-95.5390028,29.9599148
"4822","11211 ALMEDA GENOA RD",-95.2201304,29.6225102
"4823","515 BERRY RD",-95.3684589,29.8378752
"4824","3141 E CROSSTIMBERS ST",-95.3380148,29.8293624
"4825","2720 SOUTHWEST FWY",-95.422061,29.7312821
"4826","938 W MAIN ST",-95.981875,36.0238951
"4827","350 UVALDE RD STE B",-95.1859407,29.7952135
"4828","2019 BENNINGTON ST",-95.3489406,29.8220085
"4829","2719 S RICHEY ST",-95.2280134,29.6793267
"4830","10302 HARWIN DR STE A",-95.5469075,29.7175121
"4831","3501 EAST BLVD",-95.09795,29.6801
"4832","10855 TELEPHONE RD",-95.2853832,29.6075357
"4833","2455 ELDRIDGE PKWY",-95.6228371,29.7365427
"4834","3 EVANSTON ST",-95.1778946,29.805959
"4835","6524 WESTON ST",-95.3463046,29.6913825
"4836","2340 BLALOCK RD STE A",-95.5235298,29.8160563
"4837","3145 CRANE ST",-95.336579,29.7968303
"4838","1333 GESSNER RD STE B",-95.5450991,29.7923455
"4839","650 W RANKIN RD BLDG A",-95.4294534,29.9653581
"4840","8916 NORTH FWY # A",NA,NA
"4841","4815 FAIRMONT PKWY",-95.171078,29.6503517
"4842","12800 NORTHBOROUGH DR",-95.422593,29.9543201
"4843","3177 FONDREN RD",-95.5199566,29.7304964
"4844","735 STUDEWOOD ST",-95.3880861,29.785096
"4845","7601 E HOUSTON RD",-95.2703824,29.8317183
"4846","12511 HILLCROFT ST STE A",-95.492672,29.6403269
"4847","13114 JOHN F KENNEDY BLVD",-95.3315182,29.9108116
"4848","11978 WESTHEIMER RD STE A",-95.590933,29.7375505
"4849","3511 HILLCROFT ST",-95.5004775,29.7274672
"4850","1210 E CROSSTIMBERS ST",-95.3563588,29.8287637
"4851","5008 ALDINE BENDER RD",-95.3144369,29.930227
"4852","6001 RANCHESTER DR APT 22",-95.5453636,29.7127433
"4853","3614 CENTER ST",-95.1235617,29.6783189
"4854","540 SHELDON RD",-97.1283874,33.1009054
"4855","703 NORMANDY ST",-95.2032634,29.7856497
"4856","23307 ALDINE WESTFIELD RD",-95.3888836,30.0511441
"4857","2330 NASA PKWY # 1",NA,NA
"4858","1807 W 43RD ST",-95.4451041,29.832378
"4859","6908 MARTIN LUTHER KING BLVD",-95.3368752,29.6781448
"4860","12703 KIRBY DR STE A",-95.3962763,29.627315
"4861","1906 SENS RD",-95.0473869,29.6800841
"4862","3635 ALDINE MAIL ROUTE RD STE B",-95.3371,29.9026088
"4863","4901 W PASADENA BLVD",-95.1380964,29.682136
"4864","9405 JENSEN DR",-95.3433009,29.846849
"4865","357 GREENS RD",-95.4092272,29.9512171
"4866","1002 HOLLAND ST",-105.1016174,39.7330164
"4867","5001 CHAPMAN ST",-97.246699,32.723825
"4868","15030 BELLAIRE BLVD",-95.6524911,29.7017276
"4869","15303 ELLA BLVD",-95.431494,29.9904052
"4870","5020 FM 1960 RD W STE A7",-95.5062748,29.9842044
"4871","14850 NORTH FWY",-95.4214676,29.9827581
"4872","8430 STELLA LINK RD",-95.4404104,29.6919867
"4873","4660 LOUETTA RD STE 115",-95.4847038,30.043096
"4874","5418 BARKER CYPRESS RD",-95.6829616,29.8530879
"4875","2609 BLODGETT ST",-95.3701658,29.7239311
"4876","3815 IRVINGTON BLVD STE D",-95.3613662,29.7955364
"4877","11206 E SAM HOUSTON PKWY N",-95.1909332,29.8766455
"4878","15515 KUYKENDAHL RD",-95.460693,30.0030098
"4879","6401 BINGLE RD STE 107",-95.4892693,29.8579088
"4880","116 N JENKINS ST",-95.3304094,29.7496797
"4881","16340 WALLISVILLE RD STE 300",-95.1424235,29.8153153
"4882","11616 T C JESTER BLVD STE 300",-95.4525705,29.9516589
"4883","1015 GESSNER RD",-95.5448592,29.7867026
"4884","8731 KATY FWY STE 150",-95.5046297,29.7833818
"4885","1822 S KIRKWOOD RD STE A",-95.5860283,29.7488299
"4886","6902 BELLFORT ST",-95.3083105,29.6679051
"4887","124 CYPRESS CREEK PKWY",-95.4320261,30.0214005
"4888","12121 NORTHWEST FWY",-95.485093,29.833499
"4889","9275 RICHMOND AVE STE 170",-95.527528,29.7277861
"4890","5432 HIGHWAY 6 N",-95.6437618,29.8565233
"4891","18514 KUYKENDAHL RD",-95.4868471,30.0390459
"4892","11702 JONES RD",-95.5845082,29.9448134
"4893","6649 HARRISBURG BLVD",-95.3084739,29.7379289
"4894","5645A TREASCHWIG RD",-95.349053,30.0450366
"4895","16272 IMPERIAL VALLEY DR STE D",-95.4004588,29.9339235
"4896","19620 KUYKENDAHL RD STE 190",-95.4947834,30.0566886
"4897","1305 GRIFFIN ST",-84.0930145,37.1327248
"4898","8102 W TIDWELL RD STE A",-95.516249,29.85156
"4899","7202 JENSEN DR",-95.3421567,29.8245364
"4900","6953 W TIDWELL RD",-95.49457,29.85039
"4901","11328 BEECHNUT ST",-119.1532721,34.2938077
"4902","10109 BISSONNET ST STE A",-95.5564586,29.6747365
"4903","1143 PORT ST",-95.2959372,29.7680203
"4904","23115 ALDINE WESTFIELD RD",-95.3865321,30.0470772
"4905","7609 WESTHEIMER RD",-95.5026896,29.7372104
"4906","3121 W OREM DR STE F",-95.4224702,29.6274792
"4907","810 W NASA PKWY",-95.1263503,29.5322229
"4908","31315 FM 2920 RD STE 14",-95.9142267,30.0561423
"4909","13660 WESTHEIMER RD",-95.6315496,29.736283
"4910","914 MAIN ST STE F",-95.3649227,29.7577371
"4911","10008 TIDWELL RD STE E",-95.2390367,29.850475
"4912","10071 VETERANS MEMORIAL DR STE B",-95.443835,29.9160173
"4913","4900 SPACE CTR BLVD",-95.1434077,29.6377704
"4914","14802 LILLJA RD",-95.3906422,29.9150445
"4915","4414 AIRLINE DR",-95.3838158,29.830112
"4916","4039 HOLLISTER ST",-95.5095574,29.8301335
"4917","2920 TIDWELL RD STE H",-95.3414824,29.8477112
"4918","5920 BELLAIRE BLVD STE F",-95.485687,29.7061116
"4919","5945 BELLAIRE BLVD STE B",-95.4864594,29.7051195
"4920","3121 W OREM DR STE E",-95.4224702,29.6274792
"4921","13203 VETERANS MEMORIAL DR",-95.4922752,29.9791379
"4922","9660 FALLBROOK DR STE A",-95.5666094,29.9278372
"4923","11333 MARTIN LUTHER KING BLVD",-95.3390511,29.6373564
"4924","9652 BEECHNUT ST STE B",-95.5522759,29.6909639
"4925","10010 LA PORTE FWY",-95.2453351,29.7052472
"4926","8640 W RAYFORD RD STE 140",-95.5519709,30.1133468
"4927","5604 HILLCROFT ST",-95.5015019,29.7218767
"4928","1660 WESTHEIMER RD STE AANDB",-95.4017678,29.7430259
"4929","10317 MARKET ST",-95.2466747,29.7679044
"4930","9226 S KIRKWOOD RD",-95.5877603,29.6781012
"4931","11010 PERRY RD STE A",-95.5650506,29.9276326
"4932","8600 BROADWAY ST",-95.277034,29.6654662
"4933","14304 HEMPSTEAD RD",-95.5335546,29.8548034
"4934","416 N PEREZ ST",-98.2407469,27.7686309
"4935","8617 WESTHEIMER RD",-95.5192066,29.7369275
"4936","13867 CYPRESS NORTH HOUSTON RD STE A",-95.6315726,29.9473455
"4937","11312 WESTHEIMER RD STE D2",-95.5766813,29.7378826
"4938","12803 PERRY RD",-95.5644667,29.9591145
"4939","711 FREEPORT ST",-73.5885584,40.6561395
"4940","20350 PARK ROW DR",-95.7347129,29.7906283
"4941","4527 MOWERY RD",-95.3565269,29.6364928
"4942","8650 N HOUSTON ROSSLYN RD STE B",-95.4904392,29.8710194
"4943","2901 WALNUT BEND LN",-95.5672248,29.7320563
"4944","1621 WESTHEIMER RD",-95.4001585,29.7425085
"4945","122 ATASCOCITA RD STE C",-95.2659135,29.9557067
"4946","450 S MASON RD",-95.7523849,29.7778498
"4947","5403 SONORA ST",-95.3171327,29.7700133
"4948","12339 FONDREN RD",-95.5082297,29.642996
"4949","10640 KINGSPOINT RD",-95.229869,29.6181063
"4950","7735 FUQUA ST",-95.2846773,29.6117308
"4951","5750 W GULF BANK RD",-95.4734797,29.8846825
"4952","3040 FM 1960 RD STE 44",-95.381068,30.0194385
"4953","10990 RED BLUFF RD",-95.0710521,29.6022401
"4954","12450 RED BLUFF RD",-95.0537902,29.5902722
"4955","220 PRESTON AVE",-95.1719819,29.708859
"4956","1910 BROADWAY ST",-117.3618541,33.1725015
"4957","2021 LOUETTA RD",-95.4470077,30.0624573
"4958","5912 RED BLUFF RD",-95.1295054,29.6587234
"4959","575 ALDINE MAIL ROUTE RD",-95.3915094,29.9023982
"4960","6120 WALLISVILLE RD",-95.3086577,29.787107
"4961","1418 GESSNER RD STE B",-95.5442769,29.7958746
"4962","22250 NORTHWEST FWY",-95.6491635,29.9368061
"4963","6925 LAKEVIEW HAVEN DR",-95.6499744,29.8788295
"4964","2121 W BAKER RD",-94.9846126,29.7692413
"4965","747 KRESS ST",-95.3071159,29.7751615
"4966","8781 W BELLFORT ST",-95.5301722,29.6550181
"4967","13655 WESTHEIMER RD",-95.6318098,29.7353276
"4968","8108 MARTIN LUTHER KING BLVD",-95.3376618,29.6656683
"4969","18311 CLAY RD STE B2",-95.6836809,29.8302799
"4970","14485 BELLAIRE BLVD UNIT D",-95.6416874,29.7021422
"4971","4416 FAIRMONT PKWY STE 103",-95.1760793,29.64913
"4972","4634 MARKET ST",-95.3229536,29.7726435
"4973","7915 DE PRIEST ST STE A",-95.4209152,29.8730762
"4974","4400 LOCKWOOD DR",-95.316367,29.800737
"4975","10103 TIDWELL RD",-95.2367416,29.8513787
"4976","18691 CLAY RD",-95.6920667,29.8306405
"4977","4020 SYNOTT RD STE 50",-95.6152001,29.7153989
"4978","1301 W PASADENA BLVD",-95.1346965,29.6822449
"4979","12970 WESTHEIMER RD STE 155",-95.6153643,29.7365887
"4980","8605 FULTON ST",-74.5115154,39.3326702
"4981","13360 NORTHBOROUGH DR",-95.4241071,29.9612382
"4982","7200 LYONS AVE",-95.2975501,29.7761868
"4983","10901 SCARSDALE BLVD",-95.213211,29.5863134
"4984","6615 BRITTMOORE RD # B",NA,NA
"4985","24002 FRANZ RD",-95.7859148,29.8024282
"4986","8201 NORTH FWY",-95.4126397,29.8769186
"4987","3028 SHAVER ST",-95.2081758,29.6650528
"4988","21502 ALDINE WESTFIELD RD STE D",-95.3802549,30.0274167
"4989","12170 ALMEDA RD",-95.411658,29.6346273
"4990","8349 VETERANS MEMORIAL DR",-95.4163119,29.8807674
"4991","24002 CLAY RD",-95.79091,29.83194
"4992","5301 POLK ST BLDG 14",-95.319006,29.734296
"4993","4529 OLD SPANISH TRL STE B",-95.3438322,29.7062596
"4994","17904 W LITTLE YORK RD STE E",-95.6822422,29.865711
"4995","7501 LYONS AVE",-95.2926912,29.776877
"4996","4786 W BELLFORT ST",-95.4586018,29.6723178
"4997","11212 PERRY RD STE D",-95.5641481,29.9299225
"4998","16215 CLAY RD STE 203",-95.6482015,29.8352333
"4999","1212 DIXIE FARM RD",-95.1886101,29.5838196
"5000","5915 MOHAWK ST",-95.300894,29.878115
"5001","15710 ELLA BLVD STE B",-95.4350613,29.9953623
"5002","2124 HOLLY HALL ST STE B",-95.3990525,29.6848083
"5003","7111 MARTIN LUTHER KING BLVD STE A",-95.3361091,29.6750278
"5004","9995 HARWIN DR",-95.5385772,29.7174247
"5005","6120 N FRY RD",-95.7202028,29.8628469
"5006","7010 HARWIN DR STE B",-95.5067062,29.7187288
"5007","445 W BARBOURS CUT BLVD",-95.0242851,29.6731033
"5008","16 UVALDE RD STE 16E",-95.1831696,29.8042512
"5009","7839 RANKIN RD",-95.2699538,29.9654995
"5010","732 GREENS RD",-95.3984033,29.9501658
"5011","4264 S KIRKWOOD RD",-95.5884727,29.7117714
"5012","15121 MEMORIAL DR",-95.6206498,29.77902
"5013","22920 KUYKENDAHL RD STE 200",-95.5386466,30.0983759
"5014","1810 SOUTHMORE AVE",-95.1867965,29.6908271
"5015","2416 PIERCE ST",-95.3582511,29.7417342
"5016","3130 ALABAMA ST",-95.360982,29.72623
"5017","7302 HURTGEN FOREST RD",-95.3451829,29.6796052
"5018","2133 BINGLE RD",-95.5011536,29.8127744
"5019","11105 FM 1960",-95.1108418,30.0194933
"5020","3801 JEANETTA ST",-95.5248019,29.723502
"5021","6175 ELM ST",-77.669653,42.720736
"5022","10303 S GESSNER RD",-95.527733,29.6672807
"5023","9299 RICHMOND AVE",-95.5283889,29.7285169
"5024","7121 CULLEN BLVD STE B",-95.3544991,29.6856599
"5025","15128 HIGHWAY 3",-122.2858047,47.8607292
"5026","14639 BEECHNUT ST STE B-2",-95.6475017,29.6887291
"5027","4535 E SAM HOUSTON PKWY S",-95.1572782,29.6424791
"5028","8035 W AIRPORT BLVD STE 112-114",-95.5199034,29.6415679
"5029","5015 WESTHEIMER RD STE 3100A",-95.4631205,29.7389671
"5030","7060 BELLFORT ST",-95.3038591,29.669798
"5031","2833 SPEARS RD",-95.4641747,29.9643636
"5032","6317 N ELDRIDGE PKWY",-95.6086314,29.8638073
"5033","8103 CREEKBEND DR STE A",-95.5219939,29.6649926
"5034","2611 LAUDER RD",-95.3456098,29.913247
"5035","3602 UNDERWOOD RD",-95.0884538,29.6793558
"5036","1901 EAST FWY",-95.0311482,29.7986777
"5037","1333 CROSSTIMBERS ST",-95.3819315,29.8290114
"5038","7215 BELLERIVE DR STE B",-95.5109273,29.7127346
"5039","3710 EMANCIPATION AVE",-95.3679684,29.731024
"5040","4216 POLK ST",-95.3372924,29.7392811
"5041","4213 VISTA RD",-95.1792169,29.6588944
"5042","920 STUDEMONT ST STE 150",-95.3915905,29.7675136
"5043","1029 STRAWBERRY RD",-95.1926246,29.6940745
"5044","10401 W FAIRMONT PKWY",-95.0729026,29.6522728
