"","lon","lat","Location.Name"
"3705",-95.3580551,29.9516401,"AIRWAY FOOD MART"
"3706",-95.305125,29.9309616,"SUN MART 442"
"3707",-95.3035936,29.9300095,"FAMILY FOOD STORE"
"3708",-95.3035004,29.9299612,"DANIEL LIQUOR"
"3709",-95.3160094,29.9401417,"CHEVRON MART"
"3710",-95.3330447,29.9441846,"JR VENDING"
"3711",-95.304247,29.9392631,"JACK'S GROCERY #15"
"3712",-95.3047371,29.931225,"FAMILY DOLLAR STORE #5828"
"3713",-95.3660312,29.9320915,"FAMILY DOLLOR STORE #7621"
"3714",-95.3138855,29.9298663,"ALDINE FOOD MART"
"3715",-95.3646774,29.932904,"TRES MARIA TAQUERIA- BEST TOWN"
"3716",-95.3642481,29.9318628,"STAR STOP 14"
"3717",-95.3736718,29.9377635,"BELTWAY 8 TRAVEL PLAZA"
"3718",-95.336989,29.987638,"WALL STREET JOURNAL"
"3719",-95.3421976,29.9859683,"HOUSTON AIRPORT MARRIOTT"
"3720",-95.3716888,29.9330019,"STAR STOP 96"
"3721",-95.3052476,29.9221719,"TEXAS FOOD MART"
"3722",-95.3041847,29.9485967,"SAM'S GROCERY"
"3723",-95.3589749,29.9515352,"RUNWAY FOOD MART"
"3724",-95.3330447,29.9441846,"CASA DE MONTECRISTO TX, LLC"
"3725",-95.3330447,29.9441846,"JFK LIQUORS"
"3726",-95.3738076,29.9329729,"TELO LIQUOR #2, LLC"
"3727",-95.3563793,29.9318442,"RITESTOP"
"3728",-95.3505141,29.9508874,"GREENS ROAD CHEVRON"
"3729",-95.3144369,29.930227,"SHOP IN MARKET"
"3730",-95.3695628,29.9383585,"NUPUR FOOD MART"
"3731",-95.3321049,29.9479611,"AIRPORT SHELL"
"3732",-95.473777,29.8412618,"STOP AND SHOP"
"3733",-95.414532,29.8463878,"FUEL EXPO SUPER MARKET"
"3734",-95.4854843,29.8667702,"GLOBAL LIQUOR"
"3735",-95.4745526,29.8646256,"LA MICHOACANA MEAT MARKET"
"3736",-95.45927,29.863072,"CHEVRON FOOD MART"
"3737",-95.4115044,29.8514694,"LA MICHOACANA MEAT MARKET #53"
"3738",-95.4092542,29.8706245,"WALGREENS #03285"
"3739",-95.4865473,29.8669002,"WALGREENS #16261"
"3740",-95.4711459,29.8614097,"DOLLAR GENERAL STORE #1840"
"3741",-95.4582259,29.8637685,"CIRCLE K STORE  2703352"
"3742",-95.4858918,29.8669274,"FOOD TOWN #216"
"3743",-95.473015,29.863474,"W LITTLE YORK SHELL"
"3744",-95.4748345,29.8420222,"ROMA DISCOUNT LIQUOR"
"3745",-95.4806806,29.8661307,"SUPER K C-STORE"
"3746",-95.4737569,29.8485821,"ANTOINE CHEVRON"
"3747",-95.4441011,29.8633592,"FLOYD'S PREMIER SERVICE STATIO"
"3748",-95.4120771,29.8618115,"I DRIVE IN"
"3749",-95.4730709,29.8540747,"CITGO FOOD MART"
"3750",-95.4729685,29.8492344,"FUEL DEPOT # 7"
"3751",-95.4214165,29.858083,"O-LAN-O"
"3752",-95.4852773,29.8668177,"FAMILY DOLLAR STORE #2257"
"3753",-95.474914,29.8416049,"FAMILY DOLLAR STORE #2188"
"3754",-95.4053268,29.8599694,"FAMILY DOLLAR STORE #5590"
"3755",-95.4593519,29.861897,"FAMILY DOLLAR STORE #32026"
"3756",-95.4224702,29.8584116,"FAMILY DOLLAR #32197"
"3757",-95.4152481,29.8687344,"MR EXPRESS"
"3758",-95.4494026,29.8634338,"LUCKY MART"
"3759",-95.4592496,29.8636361,"FASS STOP"
"3760",-95.4130844,29.8640283,"MY LUCKY STOP"
"3761",-95.4096837,29.8591829,"SUNRISE MINI MART"
"3762",-95.412384,29.8503742,"SHEPHERD FOOD MART"
"3763",-95.4726204,29.8550398,"SIESTA FOOD MART"
"3764",-95.4434257,29.8632292,"K FOOD MART"
"3765",-95.4150191,29.8680277,"V STOP 1"
"3766",-95.4183987,29.8675239,"ANDY LIQUOR"
"3767",-95.4729071,29.8471413,"RALSTON DRUG & DISCOUNT LIQUOR"
"3768",-95.4292635,29.8465054,"FASTPASS MARKET"
"3769",-95.4729071,29.8440766,"STOP N JOY #2"
"3770",-95.4590446,29.845573,"SUNMART #153"
"3771",-95.4728047,29.8481145,"GOLDEN STORE"
"3772",-95.4581331,29.8462895,"ROADSTAR"
"3773",-95.407154,29.8589917,"PARKER  FOODS MART"
"3774",-95.407154,29.8589917,"PARKER  FOODS MART"
"3775",-95.4488295,29.8634574,"MARY'S PAYLESS"
"3776",-95.4120771,29.8690219,"CHARGE UP 28"
"3777",-95.428278,29.863275,"A-LITTLE YORK FOOD MART"
"3778",-95.4740948,29.860026,"STOP & GONE"
"3779",-95.4727227,29.8418082,"LA MONARCA MARKET"
"3780",-95.4729924,29.8592215,"SULLIVAN'S FOOD STORE"
"3781",-95.4168234,29.8672955,"SHOP & MART"
"3782",-95.4168234,29.8672955,"SHOP & MART"
"3783",-95.4368967,29.8632949,"GRAB & GO"
"3784",-95.4580007,29.8454134,"S-J ALL SEASON"
"3785",-95.407154,29.8589917,"PARKER FOOD MART"
"3786",-95.407154,29.8589917,"PARKER FOOD MART"
"3787",-95.4728149,29.848283,"SMOKEYDOKE"
"3788",-95.42335,29.8649326,"DANNY'S SEAFOOD MARKET"
"3789",-95.4466188,29.8631879,"LUCKY FOOD STORE"
"3790",-95.4168234,29.8672955,"FRIENDLY STORE 6"
"3791",-95.4168234,29.8672955,"FRIENDLY STORE 6"
"3792",-95.4118317,29.8474898,"HS27"
"3793",-95.2926784,29.7305553,"CIRCLE Y FOOD STORE"
"3794",-95.3070717,29.7365365,"WALGREENS #2809"
"3795",-95.3005514,29.7446515,"PHILLPS FOOD MART #2"
"3796",-95.3232804,29.7471017,"TONY'S BAR SUPPLY"
"3797",-95.3044341,29.7407441,"LA MICHOACANA MEAT MARKET #8"
"3798",-95.3232804,29.751432,"TIMEWISE FOOD STORE #317"
"3799",-95.3000205,29.7474695,"RUIZ CASH N CARRY CO"
"3800",-95.3239953,29.7505688,"FAS FOOD MART"
"3801",-95.2909256,29.7363459,"MS EXPRESS #701"
"3802",-95.3046758,29.741374,"WAYSIDE TEXACO"
"3803",-95.30488,29.7408696,"CHEVRON FOOD MART"
"3804",-95.31893,29.7430586,"SHERMAN MERCADO"
"3805",-95.3207682,29.7415414,"STOP N SHOP GROCERY"
"3806",-95.3053701,29.7440979,"MAGNOLIA SUPERMARKET BEER SALE"
"3807",-95.3218098,29.7459879,"FLEMINGO SUPERMARKET"
"3808",-95.3319415,29.7444984,"D J SUPERMARKET"
"3809",-95.3319415,29.7444984,"D J SUPERMARKET"
"3810",-95.2950185,29.7337073,"FAMILY DOLLAR STORE #7058"
"3811",-95.2973051,29.7344281,"MERCADO ESTRELLA"
"3812",-95.3043287,29.7345083,"EL AHORRO SUPERMARKET #15, LLC"
"3813",-95.2994488,29.7368462,"MAJID FOOD MARKET"
"3814",-95.2968763,29.743445,"SUPER AMIGO FOOD MART"
"3815",-95.3252209,29.7429415,"FUEL DEPOT #36"
"3816",-95.3002247,29.7348303,"EL AMIGO LATINO"
"3817",-95.3281007,29.7438354,"METRO EXPRESS"
"3818",-95.3264722,29.747648,"HANDY STOP GROCERY"
"3819",-95.3264722,29.747648,"HANDY STOP GROCERY"
"3820",-95.3084739,29.7379289,"LOS VECINOS DOLLAR STORE Y MAS"
"3821",-95.3058601,29.7370862,"SMOKE BUDDY"
"3822",-95.3010005,29.7447689,"E Z STOP # 459"
"3823",-95.307555,29.7416422,"SELLERS BROS. #20"
"3824",-95.3111241,29.7388522,"HARRIS FOOD MART"
"3825",-95.3111241,29.7388522,"HARRIS FOOD MART"
"3826",-95.3034382,29.7447291,"WAYSIDE FOOD MART"
"3827",-95.3058601,29.7370862,"BROTHER'S FOOD MART"
"3828",-95.3319415,29.7444984,"DJ SUPERMARKET"
"3829",-95.3319415,29.7444984,"DJ SUPERMARKET"
"3830",-95.3264722,29.747648,"AMIGO MART"
"3831",-95.3264722,29.747648,"AMIGO MART"
"3832",-95.3111241,29.7388522,"HARRIS FOOD MART"
"3833",-95.3111241,29.7388522,"HARRIS FOOD MART"
"3834",-95.2783211,29.7031052,"FUEL DEPOT #6"
"3835",-95.2873836,29.7017518,"ONE STOP MINI MARKET"
"3836",-95.2864204,29.7305706,"HARRISBURG FOOD MARKET"
"3837",-95.2865263,29.7001164,"SUPERMERCARDO GIGANTE #1"
"3838",-95.2626079,29.7186646,"MOONLIGHT FOOD STORE"
"3839",-95.2788109,29.7160809,"LAWNDALE CHEVRON"
"3840",-95.288848,29.735701,"SHEW FOOD MARKET"
"3841",-95.277551,29.7040154,"COLONY EXPRESS MARKET"
"3842",-95.277551,29.7040154,"COLONY EXPRESS MARKET"
"3843",-95.2786272,29.7152986,"CONOCO FOOD MART"
"3844",-95.2603023,29.7187785,"SHOP N GO"
"3845",-95.284234,29.734923,"CHURA VARIETY #2"
"3846",-95.2830971,29.7172188,"LA REVOLUCION SPORTS BAR"
"3847",-95.2786477,29.7103119,"FAMILY DOLLAR STORE #7240"
"3848",-95.2778721,29.7140878,"STAR STOP 57"
"3849",-95.2803621,29.7296447,"LATINO FOOD STORE"
"3850",-95.2905477,29.7317428,"FUEL STOP N GO"
"3851",-95.2845823,29.73012,"PANCHO'S TAQUERIA & GROCERY"
"3852",-95.2834849,29.7325205,"MI PUEBLITO FOOD MART"
"3853",-95.287996,29.7098947,"QUICK STOP"
"3854",-95.287996,29.7098947,"QUICK STOP"
"3855",-95.287996,29.7098947,"QUICK STOP"
"3856",-95.287996,29.7098947,"QUICK STOP"
"3857",-95.287996,29.7098947,"QUICK STOP"
"3858",-95.287996,29.7098947,"QUICK STOP"
"3859",-95.289476,29.716976,"KROOZIN MARKET"
"3860",-95.2785456,29.7092556,"SELLCO C-STORE"
"3861",-95.2797906,29.7091835,"SELLERS BROS. #1"
"3862",-95.27777,29.7149266,"RAZA EXPRESS LLC"
"3863",-95.277551,29.7040154,"FRIENDLY STORE 10"
"3864",-95.277551,29.7040154,"FRIENDLY STORE 10"
"3865",-95.287996,29.7098947,"STAR GROCERY MART"
"3866",-95.287996,29.7098947,"STAR GROCERY MART"
"3867",-95.287996,29.7098947,"STAR GROCERY MART"
"3868",-95.3024298,29.8453149,"KING M FOOD STORE"
"3869",-95.3286117,29.8295228,"PHILLIPS 66 FOOD STORE"
"3870",-95.3029811,29.8478847,"WALGREENS #02135"
"3871",-95.3011435,29.8747761,"DOLLAR GENERAL #10755"
"3872",-95.3182151,29.8305494,"DOLLAR GENERAL STORE #11578"
"3873",-95.299498,29.8843449,"BIG CITY FOODS"
"3874",-95.3097399,29.8709386,"FAIRWAY FOOD STORE"
"3875",-95.3144573,29.8697351,"HANDI PLUS #22"
"3876",-95.3016131,29.8487734,"TIDWELL SHELL"
"3877",-95.3305728,29.8287225,"CROSSTIMBERS MINIT MARKET"
"3878",-95.2822807,29.8711139,"MAISAH FOOD #3"
"3879",-95.321385,29.848485,"MAISAH FOOD #4"
"3880",-95.302491,29.8412329,"FAMILY DISCOUNT FOODS"
"3881",-95.3080246,29.8665456,"NEIGHBORHOOD FOOD STORE"
"3882",-95.3101279,29.8671147,"GOODLAND DISCOUNT SUPERMARKET"
"3883",-95.3009189,29.8514156,"HOMESTEAD 7 MART"
"3884",-95.3011053,29.8841353,"FISH & GROCERY STORE"
"3885",-95.3001205,29.8832325,"JAY'S DISCOUNT LIQUOR"
"3886",-95.3000818,29.8822095,"FAMILY DOLLAR STORE #5619"
"3887",-95.3000409,29.8490843,"FAMILY DOLLAR STORE #8070"
"3888",-95.3011435,29.87072,"FAMILY DOLLAR STORE #10130"
"3889",-95.3231987,29.8485606,"FAMILY DOLLAR STORE #10679"
"3890",-95.3012251,29.8735109,"SHABANA FOOD MART"
"3891",-95.3012251,29.8735109,"SHABANA FOOD MART"
"3892",-95.3183785,29.8339689,"B & J FOOD MART"
"3893",-95.3183785,29.8339689,"B & J FOOD MART"
"3894",-95.3001838,29.8573498,"STOP N GO"
"3895",-95.2930995,29.8719885,"NEW ERA GROCERY STORE"
"3896",-95.2999854,29.8521828,"FAST MART & FUEL #2"
"3897",-95.2999854,29.8521828,"FAST MART & FUEL #2"
"3898",-95.3068403,29.8403599,"QWIK STOP"
"3899",-95.308382,29.8481753,"SHOP N FUEL"
"3900",-95.3186645,29.8409447,"SAV MART"
"3901",-95.292594,29.8718446,"LITTLE YORK FOOD MART"
"3902",-95.3220754,29.840785,"OK FOOD MARKET"
"3903",-95.3184807,29.8344833,"JOHN HANDI PLUS #300"
"3904",-95.3000613,29.8548756,"T LIQUOR"
"3905",-95.318256,29.8313141,"24 SEVEN AT CROSSTIMBERS #34"
"3906",-95.3002421,29.8724597,"ALWAYS MARKET"
"3907",-95.3001838,29.8579357,"TRISTAR #7"
"3908",-95.3001838,29.8579357,"TRISTAR #7"
"3909",-95.318787,29.8478364,"IN AND OUT TIDWELL"
"3910",-95.3286117,29.8268179,"TEXAN FOOD MART"
"3911",-95.301266,29.8662532,"FAST FUEL"
"3912",-95.314151,29.8706262,"LITTLE YORK C-STORE"
"3913",-95.3290816,29.8225387,"KING DISCOUNT STORE"
"3914",-95.321626,29.833861,"LAVENDER FOOD MART"
"3915",-95.321626,29.833861,"LAVENDER FOOD MART"
"3916",-95.3038182,29.8487302,"TIDWELL PARK FOOD STORE"
"3917",-95.3002043,29.8499793,"SUPER VALUE FOODS"
"3918",-95.300894,29.878115,"FAST MART & FUEL #3"
"3919",-95.3131299,29.8479961,"TIDWELL SUPERMARKET"
"3920",-95.2998163,29.8572293,"PARKER FOOD STORE"
"3921",-95.3012251,29.8735109,"BEST HOMESTEAD FOOD MART"
"3922",-95.3012251,29.8735109,"BEST HOMESTEAD FOOD MART"
"3923",-95.2999854,29.8521828,"QUICK STOP"
"3924",-95.2999854,29.8521828,"QUICK STOP"
"3925",-95.3183785,29.8339689,"B & J FOOD MART"
"3926",-95.3183785,29.8339689,"B & J FOOD MART"
"3927",-95.3001838,29.8579357,"TRISTAR #7"
"3928",-95.3001838,29.8579357,"TRISTAR #7"
"3929",-95.321626,29.833861,"LAVENDER FOOD MART"
"3930",-95.321626,29.833861,"LAVENDER FOOD MART"
"3931",-95.3846713,29.8288549,"FUEL EXPRESS #2"
"3932",-95.3685407,29.8372408,"BERRY FOOD STORE"
"3933",-95.3940093,29.8282069,"EL PAISANO MEAT MARKET #2"
"3934",-95.3663944,29.8464104,"QUICK MART"
"3935",-95.3621429,29.8294537,"WALGREENS #12015"
"3936",-95.3745304,29.8278244,"DOLLAR GENERAL STORE #12029"
"3937",-95.3924418,29.8288992,"DOLLAR GENERAL STORE #19302"
"3938",-95.3778015,29.8286833,"MURPHY USA #7589"
"3939",-95.3851212,29.836725,"FIESTA MART # 11"
"3940",-95.3772699,29.8298319,"WAL-MART SUPERCENTERS #4526"
"3941",-95.3817781,29.8284203,"TIMEWISE FOOD STORE STE 701"
"3942",-95.364473,29.8166915,"A&B CIGARETTE SERVICE"
"3943",-95.3809092,29.8252212,"NORTH FREEWAY NEWS"
"3944",-95.375757,29.8295778,"LA MICHOACANA MEAT MARKET #9"
"3945",-95.3607939,29.8245045,"THRIF-TEE SUPER MARKET"
"3946",-95.3886996,29.8382697,"TEXAS SUPER STOP"
"3947",-95.3717297,29.8286819,"FROSTEEZ #2"
"3948",-95.3616728,29.8145282,"IRVINGTON FOOD MART"
"3949",-95.3619793,29.8384759,"EL AHORRO SUPERMARKET"
"3950",-95.3974727,29.8456874,"TIDWELL STREET SHELL"
"3951",-95.3901094,29.8456431,"AMUSEMENT SERVICES"
"3952",-95.3630719,29.8430002,"PURPLE HAZE"
"3953",-95.3884338,29.844929,"RED SKY SMOKE SHOP"
"3954",-95.375757,29.8266026,"FULTON FOOD & GAS"
"3955",-95.3839352,29.8376297,"BEST HANDI PLUS #14"
"3956",-95.3861436,29.844932,"FAMILY DOLLAR STORE #2934"
"3957",-95.3608552,29.8146064,"AMIGO MART"
"3958",-95.3660469,29.8273797,"HANDI FOOD MART"
"3959",-95.3612742,29.8361041,"MIKE'S PIT STOP #11"
"3960",-95.3755321,29.8342975,"SUPER QWIK FOOD STORE"
"3961",-95.3848554,29.8414011,"AIRWAY"
"3962",-95.3721891,29.8459005,"LA SUPER BODEGUITA"
"3963",-95.3634714,29.8293323,"TABOO SMOKE EMPORIUM, LLC"
"3964",-95.3611209,29.8353102,"CARNICERIA Y TAQUERIA LA POTOS"
"3965",-95.3708217,29.8453679,"OASIS TIDWELL"
"3966",-95.3849576,29.8376332,"HANDI PLUS #383"
"3967",-95.3709937,29.828261,"LP GROCERY"
"3968",-95.3898038,29.8399827,"SMOKING HOTT"
"3969",-95.3617749,29.8286121,"EXPRESS FOOD MART"
"3970",-95.3617749,29.8286121,"EXPRESS FOOD MART"
"3971",-95.3774335,29.8462328,"TIDWELL FOOD STORE"
"3972",-95.3819315,29.8290114,"BREAKTIME"
"3973",-95.3819315,29.8290114,"BREAKTIME"
"3974",-95.3851212,29.836725,"FIESTA BEVERAGE MART #11"
"3975",-95.3717297,29.8280057,"QUICK MART 1"
"3976",-95.3953867,29.8244517,"NEXT DOOR FOOD MART"
"3977",-95.3769019,29.8451275,"DOLLAR +"
"3978",-95.3616932,29.8271729,"AC MUSIC LLC"
"3979",-95.3839557,29.8282754,"AIRLINE FOOD MART"
"3980",-95.3781899,29.8457738,"TIDWELL SWIFT"
"3981",-95.3684589,29.8378752,"A & B GROCERY"
"3982",-95.3563588,29.8287637,"FALCON EXPRESS #10"
"3983",-95.3838158,29.830112,"R. GARZA ENTERPRISES, LLC"
"3984",-95.3758592,29.8380707,"ALL SEASON FOOD STORE #3"
"3985",-95.3819315,29.8290114,"BREAKTIME"
"3986",-95.3819315,29.8290114,"BREAKTIME"
"3987",-95.3952026,29.8287191,"SWIFT"
"3988",-95.3617749,29.8286121,"EXPRESS FOOD MART"
"3989",-95.3617749,29.8286121,"EXPRESS FOOD MART"
"3990",-95.395039,29.8226402,"PAYLESS LOYAL FOODMART"
"3991",-95.3656994,29.8169123,"HELMERS FOOD STORE"
"3992",-95.381748,29.837606,"JOJOS LOTTO CAFE"
"3993",-95.3565632,29.6922325,"CT FOOD MART"
"3994",-95.3764521,29.7005205,"OST FOOD MART"
"3995",-95.3657721,29.6815734,"SCOTT ST EXXON"
"3996",-95.3611413,29.6936722,"JR EXXON"
"3997",-95.3588727,29.7018631,"WALGREENS #11465"
"3998",-95.3401646,29.6882565,"SUN MART 151"
"3999",-95.3590157,29.7026018,"OST FOOD MART INC"
"4000",-95.3490019,29.7036374,"STRIPES STORE 41024H"
"4001",-95.3647387,29.6868034,"SCOTT STREET TEXACO"
"4002",-95.3647387,29.6868034,"SCOTT STREET TEXACO"
"4003",-95.3353736,29.6979817,"NOTHING OVER 99 CENT #4"
"4004",-95.3600172,29.7000121,"A-1 DOLLAR STORE PLUS"
"4005",-95.3461411,29.6918404,"MAXIM LIQUOR"
"4006",-95.3512906,29.6893316,"A-1 FRESH START OUTREACH MINIS"
"4007",-95.3581778,29.7041923,"SUN LIQUOR"
"4008",-95.3579325,29.7049241,"BELLFORT SEAFOOD MARKET"
"4009",-95.3632426,29.6864477,"PYBURN FARM FRESH FOOD"
"4010",-95.3496558,29.699866,"SUN LEE CONVENIENCE STORE"
"4011",-95.3491444,29.702579,"FAMILY DOLLAR STORE #4775"
"4012",-95.3662717,29.6835601,"FAMILY DOLLAR STORE #27427"
"4013",-95.3495945,29.6895578,"FAMILY DOLLAR STORE 11499"
"4014",-95.3587398,29.7050382,"SCOTT FOOD MART"
"4015",-95.3410942,29.688095,"M L K FOOD MART"
"4016",-95.3539064,29.6892712,"SUNMART #290"
"4017",-95.3711777,29.7021328,"RUNNERS"
"4018",-95.3439752,29.7055996,"AYDIN'S SHOP & GO"
"4019",-95.3438322,29.7062596,"OST FOOD MART"
"4020",-95.3377844,29.6963957,"MLK C-STORE"
"4021",-95.3501462,29.6899192,"JIM'S SUPERMARKET"
"4022",-95.3416459,29.6998276,"GRIGGS SHELL"
"4023",-95.3576055,29.7028618,"24 SEVEN #21"
"4024",-95.3597872,29.6993244,"BEST HAPPY LIQUOR"
"4025",-95.364473,29.6874233,"FUEL DEPOT #23"
"4026",-95.3534568,29.6901918,"RALSTON DRUG & DISCOUNT LIQUOR"
"4027",-95.3728916,29.7048731,"RALSTON DRUG & DISCOUNT LIQUOR"
"4028",-95.3711982,29.686813,"PLEASANT FOOD MART"
"4029",-95.356446,29.7021228,"SWEET LIPS CIGARS"
"4030",-95.3523941,29.6913177,"CULLEN QUICK MART"
"4031",-95.3566245,29.7029014,"WING QUARTER, INC."
"4032",-95.3750824,29.6973048,"YELLOWSTONE MART"
"4033",-95.3716683,29.7013008,"BUSY BEE OST LLC"
"4034",-95.3362752,29.707917,"THE LOCAL SEAT"
"4035",-95.3749196,29.6849932,"B K FOOD MART"
"4036",-95.3749196,29.6849932,"B K FOOD MART"
"4037",-95.3709324,29.702233,"THE RETREAT"
"4038",-95.3542838,29.6884745,"AM MINI MART #18"
"4039",-95.3706004,29.7042043,"STOP N GO"
"4040",-95.3706004,29.7042043,"STOP N GO"
"4041",-95.3378175,29.6957834,"MLK SMOKE SHOP"
"4042",-95.3562158,29.7021057,"VAPES & VIBES"
"4043",-95.3380091,29.6960933,"MLK FOOD STORE"
"4044",-95.3639032,29.6890374,"FRIENDLY STORE"
"4045",-95.3683672,29.6814691,"PITSTOP"
"4046",-95.3463046,29.6913825,"AM MINI MART #14"
"4047",-95.3438322,29.7062596,"AA SMOKE SHOP"
"4048",-95.3544991,29.6856599,"24 SEVEN CULLEN FOOD MART"
"4049",-95.3696241,29.701203,"DEL RIO FOOD MART"
"4050",-95.3491245,29.7042642,"TEARRI MART"
"4051",-95.3559705,29.684337,"CULLEN DRIVE IN"
"4052",-95.3589749,29.7010243,"JUICIN & VAPING"
"4053",-95.3645348,29.685648,"PARTY LIQUOR STORE"
"4054",-95.3655154,29.6850572,"THERESA GROCERY"
"4055",-95.3528846,29.6915235,"QUICK LANE #1"
"4056",-95.3491245,29.7012862,"KM CO."
"4057",-95.3706004,29.7042043,"24 SEVEN STOP N GO"
"4058",-95.3706004,29.7042043,"24 SEVEN STOP N GO"
"4059",-95.3647387,29.6868034,"A N TRADING CORPORATION"
"4060",-95.3647387,29.6868034,"A N TRADING CORPORATION"
"4061",-95.3749196,29.6849932,"B.K. FOOD MART"
"4062",-95.3749196,29.6849932,"B.K. FOOD MART"
"4063",-95.3009189,29.7804493,"SEVEN SEAS GROCERY"
"4064",-95.3160911,29.7633574,"STOP N JOY"
"4065",-95.3162545,29.7759791,"WALGREENS #2686"
"4066",-95.2934315,29.783326,"EAGLE PASS FOOD STORE"
"4067",-95.3054313,29.7588681,"GULF COAST MARITIME SUPPLY INC"
"4068",-95.3121292,29.7755582,"FIESTA MART  # 12"
"4069",-95.3121292,29.7755582,"FIESTA MART  # 12"
"4070",-95.3015463,29.7750865,"TIMEWISE #851"
"4071",-95.2908417,29.7771101,"TIMEWISE FOOD STORE #282"
"4072",-95.3039203,29.7766537,"MATAMOROS MEAT COMPANY NO. 1 I"
"4073",-95.3160299,29.7750636,"EXPRESS FUEL #10"
"4074",-95.3008985,29.7774961,"FRANCO'S DRIVE IN GROCERY"
"4075",-95.3077796,29.773049,"KRESS FOOD STORE"
"4076",-95.3008985,29.7819158,"LATHROP FOOD MART"
"4077",-95.2910989,29.7792407,"SPEEDY MART # 1"
"4078",-95.3361908,29.7762603,"LYON'S SUPERMARKET"
"4079",-95.3045737,29.7759961,"FAMILY DOLLAR STORE #1489"
"4080",-95.3167038,29.775014,"FAMILY DOLLAR STORE #4513"
"4081",-95.2959372,29.7680203,"PORT STOP"
"4082",-95.2959372,29.7680203,"PORT STOP"
"4083",-95.3360887,29.7740772,"L & L MARKET"
"4084",-95.3160911,29.7735503,"STAR STOP 43"
"4085",-95.307024,29.7804079,"AMIGO GROCERY"
"4086",-95.3009801,29.7674805,"JD'S LITTLE STORE"
"4087",-95.2907723,29.7763674,"CHEVRON 314"
"4088",-95.3082697,29.7768178,"VARGAS FOOD STORE"
"4089",-95.3055538,29.7763177,"SHREE FOOD & GAS MART"
"4090",-95.3151925,29.7629424,"LOCKWOOD TRAVEL CENTER"
"4091",-95.3138038,29.7767088,"SUNMART #422"
"4092",-95.3013885,29.7872176,"EL RINCON SUPERMARKET"
"4093",-95.3024502,29.7767125,"ALL IN 1"
"4094",-95.30488,29.7766378,"EAST SIDE SMOKE #2"
"4095",-95.3121292,29.7755582,"FIESTA BEVERAGES MART #12"
"4096",-95.3121292,29.7755582,"FIESTA BEVERAGES MART #12"
"4097",-95.3360478,29.7757474,"RALSTON DRUG & DISCOUNT LIQUOR"
"4098",-95.2944469,29.7744166,"HARBOR FOOD STORE"
"4099",-95.3035028,29.7834502,"MOE'S MINI MARKET"
"4100",-95.3227085,29.7760809,"FRIENDLY STORE 3"
"4101",-95.3141248,29.7764933,"TELO MARKET #8, INC."
"4102",-95.3364493,29.7717982,"GREEN STORE"
"4103",-95.3392824,29.7728147,"FRIENDLY FOOD MART"
"4104",-95.3015722,29.772621,"1 STOP #7"
"4105",-95.2959372,29.7680203,"PORT STOP"
"4106",-95.2959372,29.7680203,"PORT STOP"
"4107",-95.3171327,29.7700133,"EAST GROCERY"
"4108",-95.3086577,29.787107,"AL BAIK FOOD MART"
"4109",-95.3071159,29.7751615,"KRESS FOOD AND FUEL"
"4110",-95.3229536,29.7726435,"PETERS FRIENDLY FOOD MART"
"4111",-95.2975501,29.7761868,"SOL SUPERMARKET"
"4112",-95.2926912,29.776877,"BOULOS CAPITAL INC."
"4113",-95.3258404,29.7760095,"LYONS GROCERY STORE"
"4114",-95.3178271,29.7736385,"LOCKWOOD FOOD MART"
"4115",-95.3008985,29.7691977,"QUIK FOOD STORE"
"4116",-95.3353736,29.7715128,"M N M FOOD MART"
"4117",-95.3155397,29.7810813,"FRIENDLY STORE 7"
"4118",-95.3404531,29.7809431,"RED CARPET HOOKAH LOUNGE"
"4119",-95.3262264,29.7701081,"BUCK FRIENDLY FOOD MART"
"4120",-95.3061256,29.776385,"WANI SPIRITS & MORE"
"4121",-95.2852199,29.8481895,"T & W QUICK STOP"
"4122",-95.2854036,29.8049692,"JOC STOP"
"4123",-95.2854036,29.8049692,"JOC STOP"
"4124",-95.2612205,29.8350807,"DOLLAR GENERAL #10782"
"4125",-95.2646962,29.8487609,"FIESTA MART # 23"
"4126",-95.2983872,29.8309612,"JOHNS HANDI PLUS #2"
"4127",-95.2840769,29.8250636,"K S SUPERMARKET"
"4128",-95.3017703,29.8355256,"HOMESTEAD GROCERY"
"4129",-95.301525,29.835531,"HOMESTEAD LIQUOR INC"
"4130",-95.2618734,29.8408252,"JACK'S FOOD STORE"
"4131",-95.3022256,29.8168766,"A TO Z FOOD MART #8"
"4132",-95.2634649,29.8397251,"FAMILY DOLLAR STORE #1210"
"4133",-95.2845754,29.8370266,"FAMILY DOLLAR STORE #7075"
"4134",-95.2850566,29.8156467,"FAMILY DOLLAR STORE #7113"
"4135",-95.302824,29.8305867,"FAMILY DOLLAR STORES OF TEXAS,"
"4136",-95.2649952,29.8488829,"DOLLAR PLUS STORE"
"4137",-95.3016947,29.8310542,"HOMESTEAD FOOD MART"
"4138",-95.3023481,29.8084403,"STAR STOP 04"
"4139",-95.3016335,29.8168777,"V STOP 5"
"4140",-95.2616694,29.8426816,"LA MICHOACANA MEAT MARKET"
"4141",-95.2813214,29.8195604,"EASTLAND CORNER STORE"
"4142",-95.2850158,29.8316534,"PAYLESS SUPERMARKET"
"4143",-95.2970958,29.8055863,"GOBRANDS, INC."
"4144",-95.2848933,29.8091604,"WAYSIDE SUPER MARKET"
"4145",-95.3025523,29.8317412,"PETROMART #110"
